
超级云TV,#genre#
TVB星河,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
TVB1,p8p://0198.02686.cc:16871/5f39f86b000c14564aeb925c1456a710.ts
TVB-J2,http://93.190.139.36:8278/streams/d/j2_twn/playlist.m3u8
TVB明珠台,http://93.190.139.36:8278/streams/d/pearl_twn/playlist.m3u8
有線18,p8p://0198.02686.cc:16871/5f2cc1110005f3a7174b593a4c9a9daf.ts
NOWTV,p8p://0198.02686.cc:16871/5d1a69e80008b03211bea99a766f4b8a.ts
TVBS欢乐,p8p://0198.02686.cc:16871/5dbad7cb0007c9accdfc423fb19c38d1
MOMO亲子,p8p://0198.02686.cc:16871/5f2e5717000701821d7d60ef00cb8bd5
韩国娱乐台,p8p://0198.02686.cc:16871/5f37e3320006cbf642c8aa594b534295
韩国娱乐台,mitv://ns2.hellotvvod.com:9906/5ff3f957000437b76030430904214b72
NBA体育,p8p://0198.02686.cc:16871/5f37fa45000952ee4322cd372e7f83d7
NBA,p8p://0198.02686.cc:16871/5f39facc0006e0f04af4dbef79c0756f.ts
NBA,mitv://ns2.hellotvvod.com:9906/5f7da1e00005c9ec0056809716a2553c
FOX SPORTS,p8p://0198.02686.cc:16871/5f380ea60005e9564372673f4fa697fd
FOX SPORTS2,p8p://0198.02686.cc:16871/5f380e240003cc3b43706ae59184d531
三立台灣,p8p://0198.02686.cc:16871/5f2e5ac20001f0ec1d8bb39b46c4cc49.ts
天映經典,p8p://0198.02686.cc:16871/5f2f935d000124722250d0dff4066d74.ts
天映經典,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8 
天映電影,p8p://0198.02686.cc:16871/5ecfb28400055004967ec4954fccfd7f.ts
天映電影,http://50.7.161.82:8278/streams/d/Celestial/playlist.m3u8 
CINEMAX_HD,p8p://0198.02686.cc:16871/5f2fad7f0006356c22b6e6fb18281642.ts
三立財經台,p8p://0198.02686.cc:16871/5f3809ea0001f912435fe7ddcd7dafe7.ts
Fight_Sport_HD,p8p://0198.02686.cc:16871/5f3805dd0003b40b43501587f25789b3.ts
罪案偵緝頻道,p8p://0198.02686.cc:16871/5f37c7ab0006a300425d22f785b390d0.ts
FOX_Family_Movies,p8p://0198.02686.cc:16871/5f38de050009673e469c733ca19a0b29.ts
Astro爱奇艺,p8p://0198.02686.cc:16871/5f38d81300083da4468539a0eb8d0c0a.ts
AstroAEC,p8p://0198.02686.cc:16871/5ebce360000578b04d059fff4c2e3e3b.ts
AstroAOD,p8p://0198.02686.cc:16871/5f2c09ae00029cc4147efda7dcc27dfc.ts
Astro双星,p8p://0198.02686.cc:16871/5f38d8fd000caa6e4688ccd211ea705f
Astro歡喜臺,p8p://0198.02686.cc:16871/5ecfb90800040601969837e0aa1efa5c.ts
Astro小太陽,p8p://0198.02686.cc:16871/5f38d9ab000293e0468b71ed0ce28214.ts
Go Shop,p8p://0198.02686.cc:16871/5f37636c0001eb1540d58baa35bc4c42.ts
ChannelU,p8p://0198.02686.cc:16871/5f48bdc00000a914240ee5961e42ddb9.ts
Channel5,p8p://0198.02686.cc:16871/5f48befd0008c5702413bdf1cb4c3d16.ts
Channel8,p8p://0198.02686.cc:16871/5f48bcef000819da240bb715c294ee99.ts
ANIMAX,p8p://0198.02686.cc:16871/5f38db6700036d2e46923885d5fec1d8.ts
HBO(新加坡),p8p://0198.02686.cc:16871/5f34c861000f2dba36a7ec178158ec89.ts
ASSP2,p8p://0198.02686.cc:16871/5ecfb8a5000633be9696b5b754f59677.ts
ASSP3,p8p://0198.02686.cc:16871/5ecfb8cd000aead19697532ccd7047f1.ts
ASSP4,p8p://0198.02686.cc:16871/5ecfb8eb000e05559697c928d4828974.ts
AURA,p8p://0198.02686.cc:16871/5f4889a50009fac723435e804457393e.ts
HBOCA,p8p://0198.02686.cc:16871/5d1a6984000600f011bd224a806d5fcf.ts
ESPN,p8p://0198.02686.cc:16871/5f37ecd5000cc93142ee509a1520c75e.ts
ESPN,mitv://ns2.hellotvvod.com:9906/5f7da082000623600051297716880558
NBCSportsHD,p8p://0198.02686.cc:16871/5d1a69e4000e44c011be9b68f012ff10.ts
CNN-HD,p8p://0198.02686.cc:16871/5d1a69730008fd4d11bce0a61466a553.ts
TVB明珠(测试),http://flv3948069e.live.126.net/live/19c904d5b67d44274b5d90bd8c17bc2b.flv
寰宇新闻台(测试),http://v3948069e.live.126.net/live/us01/tw20210226232645huanyunews.flv
中天新闻(测试),http://v3948069e.live.126.net/live/us01/tw20210226232645zhongtiannews.flv
东森新闻(测试),http://v3948069e.live.126.net/live/us01/tw20210226232645dongsennews.flv
壹新闻(测试),http://v3948069e.live.126.net/live/us01/tw20210226232645yinews.flv
中视新闻(测试),http://v3948069e.live.126.net/live/us01/tw20210226232645zhongshinews.flv
民视新闻(测试),http://v3948069e.live.126.net/live/us01/tw20210226232645minshinews.flv
台视新闻(测试),http://v3948069e.live.126.net/live/us01/tw20210226232645taishinews.flv
三立LIVE(测试),http://v3948069e.live.126.net/live/us01/tw20210226232645sanlinews.flv
香港开电视,mitv://ns2.hellotvvod.com:9906/5fb65a3a000c323909e7162d43201e75
翡翠台,mitv://ns2.hellotvvod.com:9906/5fc89e5b000cabb25141373457d4100b
翡翠台,http://www.liveqmq.com/dvr/2ee368c0/5tg7hf6c/index.m3u8
翡翠台(备),mitv://ns2.hellotvvod.com:9906/5fb657840002254d09dc7c9d47ca13e1
无线财经资讯台,mitv://ns2.hellotvvod.com:9906/5ff40b2f00022c296075f64c09b40a99
RTHK31,mitv://ns2.hellotvvod.com:9906/5fb65a3b0007df0809e718ec345a424f
RTHK32,mitv://ns2.hellotvvod.com:9906/5fb65a3b0002914409e71794405001ed
RTHK32,http://185.207.176.189:8080/channels/tv-31/playlist.m3u8
CHANNEL NEWSASIA,mitv://ns2.hellotvvod.com:9906/5fb659070004c28e09e2650158ba09f4
阳光卫视,mitv://ns2.hellotvvod.com:9906/5fb514f50003ddbf04f07e8258c731e5
私人影院,mitv://ns2.hellotvvod.com:9906/5fed9a7b000a0d8b474daecf3d7c05bd
魅力足球,mitv://ns2.hellotvvod.com:9906/5ff3f7a3000ec8d660299ea84b576b2f
民视台湾台,mitv://ns2.hellotvvod.com:9906/5ff4084000093e64606a828828e47113
民视第一台,mitv://ns2.hellotvvod.com:9906/5ff40840000ef34e606a83ff2b645c09
民视综艺台,mitv://ns2.hellotvvod.com:9906/5fce5051000e4f1c67806a85631b3e07
民视影剧台,mitv://ns2.hellotvvod.com:9906/5fce505100031ff3678067a6232d45a2
民视旅游台,mitv://ns2.hellotvvod.com:9906/5fce505100091b846780692d6df97a11
中视新闻,mitv://ns2.hellotvvod.com:9906/5ff3fc21000f0ea1603b2ae7761069fd
中视菁采台,mitv://ns2.hellotvvod.com:9906/5ff4079c0007375a6068015c1a860971
中视经典台,mitv://ns2.hellotvvod.com:9906/5ff4079c000d65cb606802f27f1b03de
华视新闻,mitv://ns2.hellotvvod.com:9906/5ff3fc220005f6be603b2c7e2bc363a4
公视戏剧,mitv://ns2.hellotvvod.com:9906/5fc4d5ce000283734279cdcc04515cd0
公视HD,mitv://ns2.hellotvvod.com:9906/5fc89eac000ec1d1514274296f4d5637
公视台语台,mitv://ns2.hellotvvod.com:9906/5ff3faca000da15e6035eeb279e11019
公视3台,mitv://ns2.hellotvvod.com:9906/5ff3facb0003e9046035f0191b644b45
八大精彩台,mitv://ns2.hellotvvod.com:9906/5ff406ea00074c3e60654a0c12e70e15
八大综艺台,mitv://ns2.hellotvvod.com:9906/5ff406ea0001d875606548b47b3a2823
八大综合台,mitv://ns2.hellotvvod.com:9906/5fc8a128000aef1e514c278f5f6e4fad
八大娱乐台,mitv://ns2.hellotvvod.com:9906/5fc8a042000108b55148a28f693f3237
八大第一台,mitv://ns2.hellotvvod.com:9906/5fc8a0420006e4ca5148a4155c5a661f
八大第一台,mitv://ns2.hellotvvod.com:9906/5fc8a0420006e4ca5148a4155c5a661f.ts
八大戏剧台,mitv://ns2.hellotvvod.com:9906/5fc8a12900013eaf514c28f64701660a
八大优频道,mitv://ns2.hellotvvod.com:9906/5ff406ea000cb74e60654b7311fc3f18
东森新闻,mitv://ns2.hellotvvod.com:9906/5ff414ce000d1296609b8e3257cf6d26
东森综合,mitv://ns2.hellotvvod.com:9906/5ff414ce00013b16609b8b2560e43327
东森戏剧,mitv://ns2.hellotvvod.com:9906/5ff414ce00077d04609b8cbb4bdf6a4a
ETtoday综合台,mitv://ns2.hellotvvod.com:9906/5ff3ffba000ce5a460493803294f6849
三立新闻,mitv://ns2.hellotvvod.com:9906/5ff414cf00034e99609b8f9a46f96fae
三立综合台,mitv://ns2.hellotvvod.com:9906/5ff3f7f3000d557b602ad6ca130d4de2
三立戏剧台,mitv://ns2.hellotvvod.com:9906/5fdcc603000df3b8058fc29a57e54474
TVBS精采台,mitv://ns2.hellotvvod.com:9906/5fc4fc930009411b4311411a76eb5485
TVBS精采台,mitv://ns2.hellotvvod.com:9906/5fc4fc930009411b4311411a76eb5485.ts
壹电视电影台,mitv://ns2.hellotvvod.com:9906/5fdcb44e000ed447054a97d17bb45cfa
非凡商业,mitv://ns2.hellotvvod.com:9906/5ff409ad00000a9b607011ef391132aa
龙华电影,mitv://ns2.hellotvvod.com:9906/5ff40abf000ad5cb607442fe3eeb229f
龙华戏剧,mitv://ns2.hellotvvod.com:9906/5fb6815200069dfb0a7fca760a1e0e97
龙华日韩,mitv://ns2.hellotvvod.com:9906/5fb68152000c08aa0a7fcbdd05b930d2
靖天日本台,mitv://ns2.hellotvvod.com:9906/5fd22ce9000e1b7076961c352c952462
靖天日本台,mitv://ns2.hellotvvod.com:9906/5fd22ce9000e1b7076961c352c952462.ts
靖天综合台,mitv://ns2.hellotvvod.com:9906/5fd22ce90008860f76961ace271f7264
Nice TV靖天欢乐台,mitv://ns2.hellotvvod.com:9906/5fd22cea0005036b76961dcb08dd6bb0
靖天资讯台,mitv://ns2.hellotvvod.com:9906/5fd21b5e00006f66765191c2734a767f
靖天育乐台,mitv://ns2.hellotvvod.com:9906/5fd200f50003db9275ea6875774d680c
靖天映画,mitv://ns2.hellotvvod.com:9906/5fc124a1000cc2b1340db8a400040778
靖天戏剧台,mitv://ns2.hellotvvod.com:9906/5fc124a100071c32340db72d5cfc6793
亚洲旅游台,mitv://ns2.hellotvvod.com:9906/5ff3f98d0005b5216031166637f125d7
Travel Channel,mitv://ns2.hellotvvod.com:9906/5fc12060000806cf33fd19842dd4481b
Travel Channel,mitv://ns2.hellotvvod.com:9906/5fc12060000806cf33fd19842dd4481b.ts
EYE TV旅游,mitv://ns2.hellotvvod.com:9906/5ff414cd000b3a02609b89cd6e1b1c9c
Food Network,mitv://ns2.hellotvvod.com:9906/5ff3f86a000a0e5b602ca6c776144472
Food Network,mitv://ns2.hellotvvod.com:9906/5fad00fe000ae862b9621fe85b387038.ts
美食星球,mitv://ns2.hellotvvod.com:9906/5ff414cd0005c3bf609b88666399782e
博斯高球2,mitv://ns2.hellotvvod.com:9906/5fed9dc5000ea190475a89081dfd5ebd
博斯运动2,mitv://ns2.hellotvvod.com:9906/5fed9dc500071e52475a8723281a2544
博斯魅力网,mitv://ns2.hellotvvod.com:9906/5fed9dc4000b3d8f475a844535e1461b
博斯无限二台,mitv://ns2.hellotvvod.com:9906/5fed9dc500017cfc475a85ac215164bc
智林体育台,mitv://ns2.hellotvvod.com:9906/5fce471a0001d214675c68806e5511ad
ELEVEN体育1台,mitv://ns2.hellotvvod.com:9906/5ff40c86000ca865607b34d34d315bbe
ELEVEN体育2台,mitv://ns2.hellotvvod.com:9906/5ff40c8600074ee6607b336c4b4111cd
车迷TV,mitv://ns2.hellotvvod.com:9906/5fbe59260007cc5a2922dee451e22bc0
GINX Esports TV,mitv://ns2.hellotvvod.com:9906/5fc13c4c000a24b8346a2bf07fb32a23
TRACE Sport Stars,mitv://ns2.hellotvvod.com:9906/5fc4d6a700039b19427d1dc3178007b3
TRACE Sport Stars,mitv://ns2.hellotvvod.com:9906/5fc4d6a700039b19427d1dc3178007b3.ts
TechStorm,mitv://ns2.hellotvvod.com:9906/5fda10960002fb8f95677daa15bf5f1b
采昌影剧台,mitv://ns2.hellotvvod.com:9906/5ff409fc00009147607146a6049f17fb
影迷数位电影台,mitv://ns2.hellotvvod.com:9906/5fbe43f80007198328d02305399035e5
星卫娱乐台,mitv://ns2.hellotvvod.com:9906/5ff4093200084d46606e339a689e482b
Comedy Central,mitv://ns2.hellotvvod.com:9906/5fc4e522000a699342b5b0004bf454df
Comedy Central,mitv://ns2.hellotvvod.com:9906/5fc4e522000a699342b5b0004bf454df.ts
My Cinema Europe HD我的欧洲电影台,mitv://ns2.hellotvvod.com:9906/5fc4dadd000a430d428d92681d0576c1
Lifetime娱乐频道,mitv://ns2.hellotvvod.com:9906/5fc4fc9300037d2543113f931c6c0340
AMC最爱电影,mitv://ns2.hellotvvod.com:9906/5fc4e5220004e7d242b5ae895d4d61c8
HKC电影台,mitv://ns2.hellotvvod.com:9906/5fb659b8000a2b5009e519d05908799e
AXN亚洲,mitv://ns2.hellotvvod.com:9906/5ff3fa5500077fd6603424133f812184
CATCHPLAY,mitv://ns2.hellotvvod.com:9906/5fbe640a0004f803294d68c96e964443
BLUE ANT Extreme,mitv://ns2.hellotvvod.com:9906/5fbe600b00026687293dcc14230c275d
BLUE ANT Extreme,mitv://ns2.hellotvvod.com:9906/5fbe600b00026687293dcc14230c275d.ts
优电影一台,mitv://ns2.hellotvvod.com:9906/5fc4f1de0002408242e76c3d3cbe63a6
优电影二台,mitv://ns2.hellotvvod.com:9906/5fc4f1dd000b44e642e76aa747d03f77
优电影三台,mitv://ns2.hellotvvod.com:9906/5fc4f1dd0005261642e7691044b33ae4
BabyTV(ENG),mitv://ns2.hellotvvod.com:9906/5fc89fa600079c9b514642e4026b25bc
BabyTV,mitv://ns2.hellotvvod.com:9906/5fc89fa60001bc4a5146415e6c991130
i-Fun动漫台2,mitv://ns2.hellotvvod.com:9906/5fc653310004df3d484b9921557e527c
i-Fun动漫台3,mitv://ns2.hellotvvod.com:9906/5fc65330000e5be2484b97aa470d2a5ft
靖天卡通台,mitv://ns2.hellotvvod.com:9906/5fbd0dc100091e3e24145cba01e479b2
靖天卡通台,mitv://ns2.hellotvvod.com:9906/5fbd0dc100091e3e24145cba01e479b2.ts
金光布袋戏,mitv://ns2.hellotvvod.com:9906/5ff3fa8c000050cf6034f91716c47e45
达文西频道,mitv://ns2.hellotvvod.com:9906/5fc50018000d52c4431f01ab0f2b262e
ELTV生活英语台,mitv://ns2.hellotvvod.com:9906/5fc6573400060509485b452737227be4
空中英语教室,mitv://ns2.hellotvvod.com:9906/5fc65734000c81b4485b46cd5071600b
靖洋卡通Nice Bingo,mitv://ns2.hellotvvod.com:9906/5fbd15b60003fec22433706a424e21dd
靖洋卡通Nice Bingo,mitv://ns2.hellotvvod.com:9906/5fbd15b60003fec22433706a424e21dd.ts
MTV,mitv://ns2.hellotvvod.com:9906/5ff40a59000472276072b2e85a313f85
MTV Live HD,mitv://ns2.hellotvvod.com:9906/5ff3f956000c72776030414328510b00t
Mezzo Live,mitv://ns2.hellotvvod.com:9906/5fd893400001cac88f95e56c2c993dd0
Mezzo Live,mitv://ns2.hellotvvod.com:9906/5fd893400001cac88f95e56c2c993dd0.ts
CLASSICA古典音乐台,mitv://ns2.hellotvvod.com:9906/5fd8934000080a448f95e702274b03a6
TRACE Urban,mitv://ns2.hellotvvod.com:9906/5fd907f400090583915dc67051805737
TRACE Urban,mitv://ns2.hellotvvod.com:9906/5fd907f400090583915dc67051805737.ts
CMusic,mitv://ns2.hellotvvod.com:9906/5fd90a470005f44d9166d9dd2b7e5114
CMusic,mitv://ns2.hellotvvod.com:9906/5fd90a470005f44d9166d9dd2b7e5114.ts
JET综合台,mitv://ns2.hellotvvod.com:9906/5ff4065d000e628060632518770b5cbe
客家电视台,mitv://ns2.hellotvvod.com:9906/5fce4ce900062b2067731a3159531ad6
原住民族电视台,mitv://ns2.hellotvvod.com:9906/5fd0b6af0008bd4470e0484d67f83ae2
国会频道1,mitv://ns2.hellotvvod.com:9906/5fce495800059b6767652baa76092132
国会频道2,mitv://ns2.hellotvvod.com:9906/5fce4957000ed2dc67652a14758711c2
好消息,mitv://ns2.hellotvvod.com:9906/5fb68539000005a60a8f07284c73094d
好消息,mitv://ns2.hellotvvod.com:9906/5fb68539000005a60a8f07284c73094d.ts
好消息2台,mitv://ns2.hellotvvod.com:9906/5fb685380009b5650a8f05b1325b225f
好消息2台,mitv://ns2.hellotvvod.com:9906/5fb685380009b5650a8f05b1325b225f.ts
人间卫视,mitv://ns2.hellotvvod.com:9906/5fb544af000cf38105aaef6458ac6202
唯心电视,mitv://ns2.hellotvvod.com:9906/5fb544b000038cb405aaf0db644b5bd0
Workpoint TV,mitv://ns2.hellotvvod.com:9906/5fb24f4600030be1ce1befb045673431
Toonee,mitv://ns2.hellotvvod.com:9906/5fb24f4500066682ce1beca214bd0da7
News 1,mitv://ns2.hellotvvod.com:9906/5fb24f45000ccc42ce1bee483e786377
Channel 4050,mitv://ns2.hellotvvod.com:9906/5fb24f4600089526ce1bf1172ec40ad5
Pet Club TV,mitv://ns2.hellotvvod.com:9906/5fda1095000c952995677c33107d4ce4
Pet Club TV,mitv://ns2.hellotvvod.com:9906/5fda1095000c952995677c33107d4ce4.ts
影迷数位纪实台,mitv://ns2.hellotvvod.com:9906/5fda1a220004145a958cc8d8762857e8
Smithsonian Channel,mitv://ns2.hellotvvod.com:9906/5fc4f48b000d7c5542f1e2e33bc56cb7
视纳华仁纪实频道,mitv://ns2.hellotvvod.com:9906/5fc4dade0000c58b428d93df662925ff
Love Nature,mitv://ns2.hellotvvod.com:9906/5fc11ca5000d64ea33ee887365d87084
Love Nature,mitv://ns2.hellotvvod.com:9906/5fc11ca5000d64ea33ee887365d87084.ts
国家地理频道悠人,mitv://ns2.hellotvvod.com:9906/5ff3fede000afcb36045dc266ad14107
Fashion One,mitv://ns2.hellotvvod.com:9906/5fc11ca60003bbd033ee89db441f2424
Fashion One,mitv://ns2.hellotvvod.com:9906/5fc11ca60003bbd033ee89db441f2424.ts
TV5MONDE STYLE HD,mitv://ns2.hellotvvod.com:9906/5fbe68c50008a763295fe43b16ec27ca
LUXE TV,mitv://ns2.hellotvvod.com:9906/5fbe6a650008f05d29663d4a5fa4335c
LUXE TV,mitv://ns2.hellotvvod.com:9906/5fbe6a650008f05d29663d4a5fa4335c.ts
幸福空间居家台,mitv://ns2.hellotvvod.com:9906/5fc12060000db7b933fd1afb1af6465b
arirang,mitv://ns2.hellotvvod.com:9906/5fddbcac000687bd0953331b467833b1
Oh!K,mitv://ns2.hellotvvod.com:9906/5faceff60001e500b91f96562cfd7491
SuperSport1,mitv://ns2.hellotvvod.com:9906/5f9538d2000aaec65c7c1e2e0fb02d0b
SuperSport2,mitv://ns2.hellotvvod.com:9906/5f9538d20004cebf5c7c1cb702100051
SuperSport3,mitv://ns2.hellotvvod.com:9906/5ff06b930001ccab524e7ccc38ad4335
SuperSport4,mitv://ns2.hellotvvod.com:9906/5f9538d1000ec53a5c7c1b5f068a66f8
NTV7,mitv://ns2.hellotvvod.com:9906/5ff321800007d5185ce5242b477f310a
8TV,mitv://ns2.hellotvvod.com:9906/5ff04670000cb52851bd6ee36d6d2916
CITRA,mitv://ns2.hellotvvod.com:9906/5ff3f691000d94c46025700a6db77e69
欢喜台HD,mitv://ns2.hellotvvod.com:9906/5ff40b89000cd8066077589b56bd5747
欢喜台(备),mitv://ns2.hellotvvod.com:9906/5fe4c2e70000b52b24c3881c46e267b4
华丽台HD,mitv://ns2.hellotvvod.com:9906/5fc89f29000b44b051445b872ad9583d
华丽台(备),mitv://ns2.hellotvvod.com:9906/5fc89f29000b44b051445b872ad9583d
EC HD,mitv://ns2.hellotvvod.com:9906/5fe5c433000cdc8e28b09c1939843682
AEC(备),mitv://ns2.hellotvvod.com:9906/5fee295f000d5e8a497bda4a5d3851c2
nHK WORLD-JAPAN,mitv://ns2.hellotvvod.com:9906/5f8e8b6b0004fc324266c25f3a616c0b
NHK-G综合,mitv://ns2.hellotvvod.com:9906/5f8e8b6d000a40c64266cb877814109b
NHK-E教育,mitv://ns2.hellotvvod.com:9906/5f8e8b6d00047c5b4266ca10501a48f6
日本テレビ,mitv://ns2.hellotvvod.com:9906/5f8e8b6c000db35f4266c889237b5bbb
TBSテレビ,mitv://ns2.hellotvvod.com:9906/5f8e8b6b000afbaf4266c3e60a932620
テレビ东京,mitv://ns2.hellotvvod.com:9906/5f8e8b6c00020ecb4266c58c2fa16cf5
フジテレビ,mitv://ns2.hellotvvod.com:9906/5f8e8b6c00081df04266c712741850bb
abc朝日,mitv://ns2.hellotvvod.com:9906/5f8e8b6a0007e5784266bf42514b1c5e
テレビ大阪,mitv://ns2.hellotvvod.com:9906/5f8e8b6a000e3b324266c0d805ea30b5
BS-1,mitv://ns2.hellotvvod.com:9906/5f8e8ad0000007bf426463af7bfb78b9
WOWOWプライム,mitv://ns2.hellotvvod.com:9906/5f8e8acd000968f842645a58167b5d67
WOWOWライブ,mitv://ns2.hellotvvod.com:9906/5f8e8acd000ecc4a42645bb06c1e50fc
WOWOWシネマ,mitv://ns2.hellotvvod.com:9906/5f8e8acd00037789426458d160766981
スターチャンネル1,mitv://ns2.hellotvvod.com:9906/5f8e8acc000ccde54264574b0f3c1b8c
スターチャンネル2,mitv://ns2.hellotvvod.com:9906/5f8e8acc0006bb1c426455c479bb693e
スターチャンネル3,mitv://ns2.hellotvvod.com:9906/5f8e8acc0000f6604264543d761670ab
BSアニマックス,mitv://ns2.hellotvvod.com:9906/5f8e8acb000a7821426452c616c94d10
J sports 1,mitv://ns2.hellotvvod.com:9906/5f8e8acf00096eac426462284ce720d6
J sports 2,mitv://ns2.hellotvvod.com:9906/5f8e8acf0003c198426460b1709e2268
J sports 3,mitv://ns2.hellotvvod.com:9906/5f8e8ace000b7cfd42645ecd16af7d2d
J sports 4,mitv://ns2.hellotvvod.com:9906/5f8e8ace0005662642645d36175b5c27
グリーンチャンネル,mitv://ns2.hellotvvod.com:9906/5f8e8acb000478ae426451406bdd6d5f
TV5Monde,mitv://ns2.hellotvvod.com:9906/5fb514f60001968104f081ce58e101c9
TV5Monde,mitv://ns2.hellotvvod.com:9906/5fb514f60001968104f081ce58e101c9.ts
Euronews,mitv://ns2.hellotvvod.com:9906/5fb528990002edc1053d36e40575192b
Euronews,mitv://ns2.hellotvvod.com:9906/5fb528990002edc1053d36e40575192b.ts
France24,mitv://ns2.hellotvvod.com:9906/5fb528990008cd60053d385b269f5686
France24,mitv://ns2.hellotvvod.com:9906/5fb528990008cd60053d385b269f5686.ts
CGTN,http://live.cgtn.com/1000/prog_index.m3u8
CGTN,mitv://ns2.hellotvvod.com:9906/5fb52f75000a3c94055804185915218f
Al Jazeera English,mitv://ns2.hellotvvod.com:9906/5fb514f50009655204f07fea58d459d7
NDTV,mitv://ns2.hellotvvod.com:9906/5fce421a00058e236748e16a103e7252t
CNBC Awaaz,mitv://ns2.hellotvvod.com:9906/5fb24ca5000b28ebce11acdb21215187
India TV,mitv://ns2.hellotvvod.com:9906/5fb24aef000a0ef4ce0afd9d4da55e51
SUN TV HD,mitv://ns2.hellotvvod.com:9906/5fce421900084c876748de3e769e0025
Janam TV,mitv://ns2.hellotvvod.com:9906/5fce4219000e86a26748dfd466dd67db
Sky Sports HD,mitv://ns2.hellotvvod.com:9906/5fddd9ca0006beb009c4f05b051b19b2
Sky Sports 2,mitv://ns2.hellotvvod.com:9906/5fdddb6f000647c309cb5cc40dba7834
Sky Sports 5,mitv://ns2.hellotvvod.com:9906/5fdddd1100088fc809d1be3007e92e9b
Sky Sports 6,mitv://ns2.hellotvvod.com:9906/5fdddd11000f280309d1bfd6005c16ea
Fight Sports,mitv://ns2.hellotvvod.com:9906/5fb534530001e61f056b052658ee29ba
GOLF,mitv://ns2.hellotvvod.com:9906/5f7da2bb000bf4920059d9a516e31cf4
WWE,mitv://ns2.hellotvvod.com:9906/5fb65a3b000d1a8909e71a446f422a3f
WWE,p9p://192.95.32.107:9906/5b987ab5000ef7018744e50174a621bd&link=盗链死全家
GEM,mitv://ns2.hellotvvod.com:9906/5fddbcac000d4ed1095334d162a254b2
ONE,mitv://ns2.hellotvvod.com:9906/5fddbcad000471e00953367750fb5820
Horse Racing 89,mitv://ns2.hellotvvod.com:9906/5ff3f6e7000b4ae06026bf5d0a695902
Edge Sport,mitv://ns2.hellotvvod.com:9906/5fb53452000b5bf1056b03af3857022f
公視,mitv://ns2.hellotvvod.com:9906/5fc89eac000ec1d1514274296f4d5637.ts
公視台語台,mitv://ns2.hellotvvod.com:9906/5fad31c7000e8128ba20b1fa4c505a37.ts
原住民族電視台,mitv://ns2.hellotvvod.com:9906/5fd0b6af0008bd4470e0484d67f83ae2.ts
客家電視台,mitv://ns2.hellotvvod.com:9906/5fce4ce900062b2067731a3159531ad6.ts
八大戲劇台,mitv://ns2.hellotvvod.com:9906/5fc8a12900013eaf514c28f64701660a.ts
JET 綜合台,mitv://ns2.hellotvvod.com:9906/5fbb82fc0003ae0e1e0e49cb50dc6800.ts
八大娛樂台,mitv://ns2.hellotvvod.com:9906/5fc8a042000108b55148a28f693f3237.ts
非凡商業台,mitv://ns2.hellotvvod.com:9906/5fb3f20000050559007ff1c859224981.ts
公視3台,mitv://ns2.hellotvvod.com:9906/5fad31c70008e3bdba20b09374541ed5.ts
Baby TV,mitv://ns2.hellotvvod.com:9906/5fc89fa60001bc4a5146415e6c991130.ts
ELTV生活英語台,mitv://ns2.hellotvvod.com:9906/5fc6573400060509485b452737227be4.ts
達文西頻道,mitv://ns2.hellotvvod.com:9906/5fc50018000d52c4431f01ab0f2b262e.ts
國會頻道1,mitv://ns2.hellotvvod.com:9906/5fce495800059b6767652baa76092132.ts
國會頻道2,mitv://ns2.hellotvvod.com:9906/5fce4957000ed2dc67652a14758711c2.ts
MTV Live,mitv://ns2.hellotvvod.com:9906/5fad0950000c436fb982a0961f01144e.ts
CLASSICA 古典樂,mitv://ns2.hellotvvod.com:9906/5fd8934000080a448f95e702274b03a6.ts
博斯高球二台,mitv://ns2.hellotvvod.com:9906/5fed9dc5000ea190475a89081dfd5ebd.ts
博斯魅力網,mitv://ns2.hellotvvod.com:9906/5fed9dc4000b3d8f475a844535e1461b.ts
博斯無限二台,mitv://ns2.hellotvvod.com:9906/5fed9dc500017cfc475a85ac215164bc.ts
智林體育台,mitv://ns2.hellotvvod.com:9906/5fce471a0001d214675c68806e5511ad.ts
博斯運動二台,mitv://ns2.hellotvvod.com:9906/5fed9dc500071e52475a8723281a2544.ts
國家地理高畫質悠人頻道,mitv://ns2.hellotvvod.com:9906/5fb243d9000c00a7cdef502a37260ea6.ts
Lifetime,mitv://ns2.hellotvvod.com:9906/5fc4fc9300037d2543113f931c6c0340.ts
幸福空間居家台,mitv://ns2.hellotvvod.com:9906/5fc12060000db7b933fd1afb1af6465b.ts
亞洲旅遊台,mitv://ns2.hellotvvod.com:9906/5fad029800009925b9685ed80e917096.ts
TV5MONDE STYLE HD 生活時尚,mitv://ns2.hellotvvod.com:9906/5fbe68c50008a763295fe43b16ec27ca.ts
三立綜合台,mitv://ns2.hellotvvod.com:9906/5fbb76dd000dde4b1ddef3521e0b26ad.ts
靖天資訊台,mitv://ns2.hellotvvod.com:9906/5fd21b5e00006f66765191c2734a767f.ts
靖天綜合台,mitv://ns2.hellotvvod.com:9906/5fd22ce90008860f76961ace271f7264.ts
靖天育樂台,mitv://ns2.hellotvvod.com:9906/5fd200f50003db9275ea6875774d680c.ts
中視經典台,mitv://ns2.hellotvvod.com:9906/5fb29f1100085cdbcf53a1ff4587325e.ts
